province_territory,climate_zone,metro,sector,vintage,building_type,building_envelope_bin,year,equipment_config_id,equipment_stock_share_pct
AB,all,all,com,ex,hotel,all,2021,config_dhw_com_005,0.00992998090388288
AB,all,all,com,ex,restaurant,all,2021,config_dhw_com_001,0.0318268618714195
AB,all,all,com,ex,restaurant,all,2021,config_dhw_com_002,0.958243157224698
AB,all,all,com,ex,restaurant,all,2021,config_dhw_com_003,0
AB,all,all,com,ex,restaurant,all,2021,config_dhw_com_004,0
AB,all,all,com,ex,restaurant,all,2021,config_dhw_com_005,0.00992998090388288
AB,all,all,com,ex,other,all,2021,config_dhw_com_001,0.0318268618714195
AB,all,all,com,ex,other,all,2021,config_dhw_com_002,0.958243157224698
AB,all,all,com,ex,other,all,2021,config_dhw_com_003,0
AB,all,all,com,ex,other,all,2021,config_dhw_com_004,0
AB,all,all,com,ex,other,all,2021,config_dhw_com_005,0.00992998090388288
BC,all,all,com,ex,hospital,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,hospital,all,2021,config_dhw_com_002,0.961288672973664
BC,all,all,com,ex,hospital,all,2021,config_dhw_com_003,0.0079774993607773
BC,all,all,com,ex,hospital,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,hospital,all,2021,config_dhw_com_005,0.0179493735617489
BC,all,all,com,ex,outpatient,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,outpatient,all,2021,config_dhw_com_002,0.961288672973664
BC,all,all,com,ex,outpatient,all,2021,config_dhw_com_003,0.0079774993607773
BC,all,all,com,ex,outpatient,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,outpatient,all,2021,config_dhw_com_005,0.0179493735617489
BC,all,all,com,ex,longtermcare,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,longtermcare,all,2021,config_dhw_com_002,0.961288672973664
BC,all,all,com,ex,longtermcare,all,2021,config_dhw_com_003,0.0079774993607773
BC,all,all,com,ex,longtermcare,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,longtermcare,all,2021,config_dhw_com_005,0.0179493735617489
BC,all,all,com,ex,smalloffice,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,smalloffice,all,2021,config_dhw_com_002,0.968268984914344
BC,all,all,com,ex,smalloffice,all,2021,config_dhw_com_003,0.00299156226029149
BC,all,all,com,ex,smalloffice,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,smalloffice,all,2021,config_dhw_com_005,0.0159549987215546
BC,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_002,0.968268984914344
BC,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_003,0.00299156226029149
BC,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_005,0.0159549987215546
BC,all,all,com,ex,largeoffice,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,largeoffice,all,2021,config_dhw_com_002,0.968268984914344
BC,all,all,com,ex,largeoffice,all,2021,config_dhw_com_003,0.00299156226029149
BC,all,all,com,ex,largeoffice,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,largeoffice,all,2021,config_dhw_com_005,0.0159549987215546
BC,all,all,com,ex,school,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,school,all,2021,config_dhw_com_002,0.955305548453081
BC,all,all,com,ex,school,all,2021,config_dhw_com_003,0.00897468678087446
BC,all,all,com,ex,school,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,school,all,2021,config_dhw_com_005,0.0229353106622347
BC,all,all,com,ex,university,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,university,all,2021,config_dhw_com_002,0.955305548453081
BC,all,all,com,ex,university,all,2021,config_dhw_com_003,0.00897468678087446
BC,all,all,com,ex,university,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,university,all,2021,config_dhw_com_005,0.0229353106622347
BC,all,all,com,ex,warehouse,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,warehouse,all,2021,config_dhw_com_002,0.963283047813859
BC,all,all,com,ex,warehouse,all,2021,config_dhw_com_003,0.00598312452058297
BC,all,all,com,ex,warehouse,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,warehouse,all,2021,config_dhw_com_005,0.0179493735617489
BC,all,all,com,ex,retail,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,retail,all,2021,config_dhw_com_002,0.968268984914344
BC,all,all,com,ex,retail,all,2021,config_dhw_com_003,0.00299156226029149
BC,all,all,com,ex,retail,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,retail,all,2021,config_dhw_com_005,0.0159549987215546
BC,all,all,com,ex,hotel,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,hotel,all,2021,config_dhw_com_002,0.847609307082588
BC,all,all,com,ex,hotel,all,2021,config_dhw_com_003,0.0378931219636921
BC,all,all,com,ex,hotel,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,hotel,all,2021,config_dhw_com_005,0.101713116849911
BC,all,all,com,ex,restaurant,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,restaurant,all,2021,config_dhw_com_002,0.847609307082588
BC,all,all,com,ex,restaurant,all,2021,config_dhw_com_003,0.0378931219636921
BC,all,all,com,ex,restaurant,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,restaurant,all,2021,config_dhw_com_005,0.101713116849911
BC,all,all,com,ex,other,all,2021,config_dhw_com_001,0.0127844541038098
BC,all,all,com,ex,other,all,2021,config_dhw_com_002,0.821682434160061
BC,all,all,com,ex,other,all,2021,config_dhw_com_003,0.0548453081053439
BC,all,all,com,ex,other,all,2021,config_dhw_com_004,0
BC,all,all,com,ex,other,all,2021,config_dhw_com_005,0.110687803630785
MB,all,all,com,ex,hospital,all,2021,config_dhw_com_001,0.242948422049999
MB,all,all,com,ex,hospital,all,2021,config_dhw_com_002,0.703044143728286
MB,all,all,com,ex,hospital,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,hospital,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,hospital,all,2021,config_dhw_com_005,0.0540074342217147
MB,all,all,com,ex,outpatient,all,2021,config_dhw_com_001,0.242948422049999
MB,all,all,com,ex,outpatient,all,2021,config_dhw_com_002,0.703044143728286
MB,all,all,com,ex,outpatient,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,outpatient,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,outpatient,all,2021,config_dhw_com_005,0.0540074342217147
MB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_001,0.242948422049999
MB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_002,0.703044143728286
MB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_005,0.0540074342217147
MB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_002,0.832518703241895
MB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_005,0.0427930174563591
MB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_002,0.832518703241895
MB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_005,0.0427930174563591
MB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_002,0.832518703241895
MB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_005,0.0427930174563591
MB,all,all,com,ex,school,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,school,all,2021,config_dhw_com_002,0.816957605985037
MB,all,all,com,ex,school,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,school,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,school,all,2021,config_dhw_com_005,0.0583541147132169
MB,all,all,com,ex,university,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,university,all,2021,config_dhw_com_002,0.816957605985037
MB,all,all,com,ex,university,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,university,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,university,all,2021,config_dhw_com_005,0.0583541147132169
MB,all,all,com,ex,warehouse,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,warehouse,all,2021,config_dhw_com_002,0.828628428927681
MB,all,all,com,ex,warehouse,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,warehouse,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,warehouse,all,2021,config_dhw_com_005,0.0466832917705736
MB,all,all,com,ex,retail,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,retail,all,2021,config_dhw_com_002,0.830573566084788
MB,all,all,com,ex,retail,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,retail,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,retail,all,2021,config_dhw_com_005,0.0447381546134663
MB,all,all,com,ex,hotel,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,hotel,all,2021,config_dhw_com_002,0.831546134663342
MB,all,all,com,ex,hotel,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,hotel,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,hotel,all,2021,config_dhw_com_005,0.0437655860349127
MB,all,all,com,ex,restaurant,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,restaurant,all,2021,config_dhw_com_002,0.831546134663342
MB,all,all,com,ex,restaurant,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,restaurant,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,restaurant,all,2021,config_dhw_com_005,0.0437655860349127
MB,all,all,com,ex,other,all,2021,config_dhw_com_001,0.124688279301746
MB,all,all,com,ex,other,all,2021,config_dhw_com_002,0.831546134663342
MB,all,all,com,ex,other,all,2021,config_dhw_com_003,0
MB,all,all,com,ex,other,all,2021,config_dhw_com_004,0
MB,all,all,com,ex,other,all,2021,config_dhw_com_005,0.0437655860349127
NB,all,all,com,ex,hospital,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,hospital,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,hospital,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,hospital,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,hospital,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,outpatient,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,outpatient,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,outpatient,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,outpatient,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,outpatient,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,longtermcare,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_001,0.0619641366751815
NB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_002,0.799944358734414
NB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_003,0.00887731100938314
NB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,smalloffice,all,2021,config_dhw_com_005,0.129214193581021
NB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_001,0.0619641366751815
NB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_002,0.799944358734414
NB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_003,0.00887731100938314
NB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_005,0.129214193581021
NB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_001,0.0619641366751815
NB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_002,0.799944358734414
NB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_003,0.00887731100938314
NB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,largeoffice,all,2021,config_dhw_com_005,0.129214193581021
NB,all,all,com,ex,school,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,school,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,school,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,school,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,school,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,university,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,university,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,university,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,university,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,university,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,warehouse,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,warehouse,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,warehouse,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,warehouse,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,warehouse,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,retail,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,retail,all,2021,config_dhw_com_002,0.765208596713022
NB,all,all,com,ex,retail,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,retail,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,retail,all,2021,config_dhw_com_005,0.153830594184576
NB,all,all,com,ex,hotel,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,hotel,all,2021,config_dhw_com_002,0.647863463969659
NB,all,all,com,ex,hotel,all,2021,config_dhw_com_003,0.0147914032869785
NB,all,all,com,ex,hotel,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,hotel,all,2021,config_dhw_com_005,0.274134007585335
NB,all,all,com,ex,restaurant,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,restaurant,all,2021,config_dhw_com_002,0.647863463969659
NB,all,all,com,ex,restaurant,all,2021,config_dhw_com_003,0.0147914032869785
NB,all,all,com,ex,restaurant,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,restaurant,all,2021,config_dhw_com_005,0.274134007585335
NB,all,all,com,ex,other,all,2021,config_dhw_com_001,0.0632111251580278
NB,all,all,com,ex,other,all,2021,config_dhw_com_002,0.645891276864728
NB,all,all,com,ex,other,all,2021,config_dhw_com_003,0.0177496839443742
NB,all,all,com,ex,other,all,2021,config_dhw_com_004,0
NB,all,all,com,ex,other,all,2021,config_dhw_com_005,0.27314791403287
NL,all,all,com,ex,hospital,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,hospital,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,hospital,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,hospital,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,hospital,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,outpatient,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,outpatient,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,outpatient,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,outpatient,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,outpatient,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,longtermcare,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,longtermcare,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,longtermcare,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,longtermcare,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,longtermcare,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,smalloffice,all,2021,config_dhw_com_001,0.0619641366751815
NL,all,all,com,ex,smalloffice,all,2021,config_dhw_com_002,0.799944358734414
NL,all,all,com,ex,smalloffice,all,2021,config_dhw_com_003,0.00887731100938314
NL,all,all,com,ex,smalloffice,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,smalloffice,all,2021,config_dhw_com_005,0.129214193581021
NL,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_001,0.0619641366751815
NL,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_002,0.799944358734414
NL,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_003,0.00887731100938314
NL,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,mediumoffice,all,2021,config_dhw_com_005,0.129214193581021
NL,all,all,com,ex,largeoffice,all,2021,config_dhw_com_001,0.0619641366751815
NL,all,all,com,ex,largeoffice,all,2021,config_dhw_com_002,0.799944358734414
NL,all,all,com,ex,largeoffice,all,2021,config_dhw_com_003,0.00887731100938314
NL,all,all,com,ex,largeoffice,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,largeoffice,all,2021,config_dhw_com_005,0.129214193581021
NL,all,all,com,ex,school,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,school,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,school,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,school,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,school,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,university,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,university,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,university,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,university,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,university,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,warehouse,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,warehouse,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,warehouse,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,warehouse,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,warehouse,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,retail,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,retail,all,2021,config_dhw_com_002,0.765208596713022
NL,all,all,com,ex,retail,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,retail,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,retail,all,2021,config_dhw_com_005,0.153830594184576
NL,all,all,com,ex,hotel,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,hotel,all,2021,config_dhw_com_002,0.647863463969659
NL,all,all,com,ex,hotel,all,2021,config_dhw_com_003,0.0147914032869785
NL,all,all,com,ex,hotel,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,hotel,all,2021,config_dhw_com_005,0.274134007585335
NL,all,all,com,ex,restaurant,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,restaurant,all,2021,config_dhw_com_002,0.647863463969659
NL,all,all,com,ex,restaurant,all,2021,config_dhw_com_003,0.0147914032869785
NL,all,all,com,ex,restaurant,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,restaurant,all,2021,config_dhw_com_005,0.274134007585335
NL,all,all,com,ex,other,all,2021,config_dhw_com_001,0.0632111251580278
NL,all,all,com,ex,other,all,2021,config_dhw_com_002,0.645891276864728
NL,all,all,com,ex,other,all,2021,config_dhw_com_003,0.0177496839443742
NL,all,all,com,ex,other,all,2021,config_dhw_com_004,0
NL,all,all,com,ex,other,all,2021,config_dhw_com_005,0.27314791403287
NS,all,all,com,ex,hospital,all,2021,config_dhw_com_001,0.0632111251580278
NS,all,all,com,ex,hospital,all,2021,config_dhw_com_002,0.765208596713022
NS,all,all,com,ex,hospital,all,2021,config_dhw_com_003,0.0177496839443742
NS,all,all,com,ex,hospital,all,2021,config_dhw_com_004,0
NS,all,all,com,ex,hospital,all,2021,config_dhw_com_005,0.153830594184576
NS,all,all,com,ex,outpatient,all,2021,config_dhw_com_001,0.0632111251580278
NS,all,all,com,ex,outpatient,all,2021,config_dhw_com_002,0.765208596713022
NS,all,all,com,ex,outpatient,all,2021,config_dhw_com_003,0.0177496839443742
NS,all,all,com,ex,outpatient,all,2021,config_dhw_com_004,0
