data_source,scenario,province_territory,year,energy_cost_electricity_per_kwh,ghgi_electricity_g_per_kwh,energy_cost_gas_per_kwh,ghgi_gas_g_per_kwh,energy_cost_oil_per_kwh,ghgi_oil_g_per_kwh,energy_cost_propane_per_kwh,ghgi_propane_g_per_kwh,energy_cost_wood_per_kwh,ghgi_wood_g_per_kwh,energy_cost_steam_per_kwh,ghgi_steam_g_per_kwh,energy_cost_other_per_kwh,ghgi_other_g_per_kwh,carbon_tax_per_tonne
CER 2023,Current Policies,ON,2046,0.141591965,23.2,0.064,180.9556314,0.18,256,0.312,230,0.07799,347,0.064,180.9556314,0.064,180.9556314,0
CER 2023,Current Policies,ON,2047,0.142239983,24.21,0.0636,180.9556314,0.179,256,0.312,230,0.07799,347,0.0636,180.9556314,0.0636,180.9556314,0
CER 2023,Current Policies,ON,2048,0.142960003,25.22,0.0633,180.9556314,0.178,256,0.312,230,0.07799,347,0.0633,180.9556314,0.0633,180.9556314,0
CER 2023,Current Policies,ON,2049,0.143824027,26.11,0.0628,180.9556314,0.177,256,0.312,230,0.07799,347,0.0628,180.9556314,0.0628,180.9556314,0
CER 2023,Current Policies,ON,2050,0.144904057,26.91,0.0624,180.9556314,0.176,256,0.312,230,0.07799,347,0.0624,180.9556314,0.0624,180.9556314,0
CER 2023,Current Policies,MB,2021,0.131655686,1.223016445,0.0391,180.4095563,0.129,256,0.312,230,0.07799,347,0.0391,180.4095563,0.0391,180.4095563,0
CER 2023,Current Policies,MB,2022,0.137667855,3.298233205,0.0575,180.4095563,0.163,256,0.312,230,0.07799,347,0.0575,180.4095563,0.0575,180.4095563,0
CER 2023,Current Policies,MB,2023,0.127947583,3.294868242,0.0445,180.4095563,0.154,256,0.312,230,0.07799,347,0.0445,180.4095563,0.0445,180.4095563,0
CER 2023,Current Policies,MB,2024,0.135255787,2.909827628,0.0492,180.4095563,0.15,256,0.312,230,0.07799,347,0.0492,180.4095563,0.0492,180.4095563,0
CER 2023,Current Policies,MB,2025,0.136155812,3.225192543,0.0524,180.4095563,0.154,256,0.312,230,0.07799,347,0.0524,180.4095563,0.0524,180.4095563,0
CER 2023,Current Policies,MB,2026,0.137019837,3.159574922,0.055,180.4095563,0.157,256,0.312,230,0.07799,347,0.055,180.4095563,0.055,180.4095563,0
CER 2023,Current Policies,MB,2027,0.137379847,3.070257712,0.0575,180.4095563,0.159,256,0.312,230,0.07799,347,0.0575,180.4095563,0.0575,180.4095563,0
CER 2023,Current Policies,MB,2028,0.137559852,2.549543128,0.0599,180.4095563,0.162,256,0.312,230,0.07799,347,0.0599,180.4095563,0.0599,180.4095563,0
CER 2023,Current Policies,MB,2029,0.13748785,1.736181225,0.0624,180.4095563,0.165,256,0.312,230,0.07799,347,0.0624,180.4095563,0.0624,180.4095563,0
CER 2023,Current Policies,MB,2030,0.13784786,0.250942384,0.0645,180.4095563,0.167,256,0.312,230,0.07799,347,0.0645,180.4095563,0.0645,180.4095563,0
CER 2023,Current Policies,MB,2031,0.138063866,0.212554491,0.0637,180.4095563,0.165,256,0.312,230,0.07799,347,0.0637,180.4095563,0.0637,180.4095563,0
CER 2023,Current Policies,MB,2032,0.137991864,0.184826004,0.0631,180.4095563,0.164,256,0.312,230,0.07799,347,0.0631,180.4095563,0.0631,180.4095563,0
CER 2023,Current Policies,MB,2033,0.13748785,0.152875484,0.0628,180.4095563,0.163,256,0.312,230,0.07799,347,0.0628,180.4095563,0.0628,180.4095563,0
CER 2023,Current Policies,MB,2034,0.137091839,0.120394465,0.0624,180.4095563,0.163,256,0.312,230,0.07799,347,0.0624,180.4095563,0.0624,180.4095563,0
CER 2023,Current Policies,MB,2035,0.136767829,0.079163678,0.0621,180.4095563,0.162,256,0.312,230,0.07799,347,0.0621,180.4095563,0.0621,180.4095563,0
CER 2023,Current Policies,MB,2036,0.136191813,0.065507358,0.062,180.4095563,0.162,256,0.312,230,0.07799,347,0.062,180.4095563,0.062,180.4095563,0
CER 2023,Current Policies,MB,2037,0.135903805,0.050984926,0.0616,180.4095563,0.161,256,0.312,230,0.07799,347,0.0616,180.4095563,0.0616,180.4095563,0
CER 2023,Current Policies,MB,2038,0.135435792,0.008271374,0.0613,180.4095563,0.16,256,0.312,230,0.07799,347,0.0613,180.4095563,0.0613,180.4095563,0
CER 2023,Current Policies,MB,2039,0.135147784,0.006688593,0.061,180.4095563,0.16,256,0.312,230,0.07799,347,0.061,180.4095563,0.061,180.4095563,0
CER 2023,Current Policies,MB,2040,0.134931778,0.006774988,0.0607,180.4095563,0.159,256,0.312,230,0.07799,347,0.0607,180.4095563,0.0607,180.4095563,0
CER 2023,Current Policies,MB,2041,0.135075782,0.00729441,0.0604,180.4095563,0.158,256,0.312,230,0.07799,347,0.0604,180.4095563,0.0604,180.4095563,0
CER 2023,Current Policies,MB,2042,0.135255787,0.007602102,0.06,180.4095563,0.158,256,0.312,230,0.07799,347,0.06,180.4095563,0.06,180.4095563,0
CER 2023,Current Policies,MB,2043,0.1357238,0.007723064,0.0597,180.4095563,0.157,256,0.312,230,0.07799,347,0.0597,180.4095563,0.0597,180.4095563,0
CER 2023,Current Policies,MB,2044,0.135759801,0.007864966,0.0594,180.4095563,0.156,256,0.312,230,0.07799,347,0.0594,180.4095563,0.0594,180.4095563,0
CER 2023,Current Policies,MB,2045,0.136335817,0.00672599,0.059,180.4095563,0.156,256,0.312,230,0.07799,347,0.059,180.4095563,0.059,180.4095563,0
CER 2023,Current Policies,MB,2046,0.13712784,0.007228569,0.0586,180.4095563,0.155,256,0.312,230,0.07799,347,0.0586,180.4095563,0.0586,180.4095563,0
CER 2023,Current Policies,MB,2047,0.138243871,0.008076941,0.0582,180.4095563,0.154,256,0.312,230,0.07799,347,0.0582,180.4095563,0.0582,180.4095563,0
CER 2023,Current Policies,MB,2048,0.139431904,0.01694478,0.0578,180.4095563,0.153,256,0.312,230,0.07799,347,0.0578,180.4095563,0.0578,180.4095563,0
CER 2023,Current Policies,MB,2049,0.140943946,0.069942267,0.0574,180.4095563,0.152,256,0.312,230,0.07799,347,0.0574,180.4095563,0.0574,180.4095563,0
CER 2023,Current Policies,MB,2050,0.142383987,0.062063615,0.0569,180.4095563,0.151,256,0.312,230,0.07799,347,0.0569,180.4095563,0.0569,180.4095563,0
CER 2023,Current Policies,SK,2021,0.237534651,636.83,0.0411,180.8532423,0.125,256,0.312,230,0.07799,347,0.0411,180.8532423,0.0411,180.8532423,0
CER 2023,Current Policies,SK,2022,0.243834827,561.89,0.0604,180.8532423,0.158,256,0.312,230,0.07799,347,0.0604,180.8532423,0.0604,180.8532423,0
CER 2023,Current Policies,SK,2023,0.246930914,532.05,0.0463,180.8532423,0.149,256,0.312,230,0.07799,347,0.0463,180.8532423,0.0463,180.8532423,0
CER 2023,Current Policies,SK,2024,0.238398675,440.84,0.051,180.8532423,0.145,256,0.312,230,0.07799,347,0.051,180.8532423,0.051,180.8532423,0
CER 2023,Current Policies,SK,2025,0.242826799,365.88,0.0542,180.8532423,0.149,256,0.312,230,0.07799,347,0.0542,180.8532423,0.0542,180.8532423,0
CER 2023,Current Policies,SK,2026,0.246462901,353.58,0.0567,180.8532423,0.152,256,0.312,230,0.07799,347,0.0567,180.8532423,0.0567,180.8532423,0
CER 2023,Current Policies,SK,2027,0.24891097,331.14,0.0591,180.8532423,0.154,256,0.312,230,0.07799,347,0.0591,180.8532423,0.0591,180.8532423,0
CER 2023,Current Policies,SK,2028,0.249378983,318.34,0.0614,180.8532423,0.157,256,0.312,230,0.07799,347,0.0614,180.8532423,0.0614,180.8532423,0
CER 2023,Current Policies,SK,2029,0.250567016,274.17,0.0638,180.8532423,0.159,256,0.312,230,0.07799,347,0.0638,180.8532423,0.0638,180.8532423,0
CER 2023,Current Policies,SK,2030,0.250279008,256.53,0.0659,180.8532423,0.161,256,0.312,230,0.07799,347,0.0659,180.8532423,0.0659,180.8532423,0
CER 2023,Current Policies,SK,2031,0.250387011,248.92,0.0651,180.8532423,0.16,256,0.312,230,0.07799,347,0.0651,180.8532423,0.0651,180.8532423,0
CER 2023,Current Policies,SK,2032,0.250063002,238.49,0.0645,180.8532423,0.159,256,0.312,230,0.07799,347,0.0645,180.8532423,0.0645,180.8532423,0
CER 2023,Current Policies,SK,2033,0.250135004,230.57,0.0642,180.8532423,0.158,256,0.312,230,0.07799,347,0.0642,180.8532423,0.0642,180.8532423,0
CER 2023,Current Policies,SK,2034,0.250567016,219.13,0.0639,180.8532423,0.157,256,0.312,230,0.07799,347,0.0639,180.8532423,0.0639,180.8532423,0
CER 2023,Current Policies,SK,2035,0.249558988,211.39,0.0636,180.8532423,0.157,256,0.312,230,0.07799,347,0.0636,180.8532423,0.0636,180.8532423,0
CER 2023,Current Policies,SK,2036,0.250207006,199.48,0.0635,180.8532423,0.156,256,0.312,230,0.07799,347,0.0635,180.8532423,0.0635,180.8532423,0
CER 2023,Current Policies,SK,2037,0.251359038,186.25,0.0632,180.8532423,0.156,256,0.312,230,0.07799,347,0.0632,180.8532423,0.0632,180.8532423,0
CER 2023,Current Policies,SK,2038,0.253087086,169.29,0.0629,180.8532423,0.155,256,0.312,230,0.07799,347,0.0629,180.8532423,0.0629,180.8532423,0
CER 2023,Current Policies,SK,2039,0.254599129,160.11,0.0626,180.8532423,0.155,256,0.312,230,0.07799,347,0.0626,180.8532423,0.0626,180.8532423,0
CER 2023,Current Policies,SK,2040,0.257011196,150.53,0.0623,180.8532423,0.154,256,0.312,230,0.07799,347,0.0623,180.8532423,0.0623,180.8532423,0
CER 2023,Current Policies,SK,2041,0.259747273,146.6,0.062,180.8532423,0.153,256,0.312,230,0.07799,347,0.062,180.8532423,0.062,180.8532423,0
CER 2023,Current Policies,SK,2042,0.262591353,142.48,0.0617,180.8532423,0.152,256,0.312,230,0.07799,347,0.0617,180.8532423,0.0617,180.8532423,0
CER 2023,Current Policies,SK,2043,0.265759441,138.71,0.0614,180.8532423,0.152,256,0.312,230,0.07799,347,0.0614,180.8532423,0.0614,180.8532423,0
CER 2023,Current Policies,SK,2044,0.268315513,136.07,0.0611,180.8532423,0.151,256,0.312,230,0.07799,347,0.0611,180.8532423,0.0611,180.8532423,0
CER 2023,Current Policies,SK,2045,0.271339598,133.7,0.0608,180.8532423,0.15,256,0.312,230,0.07799,347,0.0608,180.8532423,0.0608,180.8532423,0
CER 2023,Current Policies,SK,2046,0.272095619,133.75,0.0604,180.8532423,0.149,256,0.312,230,0.07799,347,0.0604,180.8532423,0.0604,180.8532423,0
CER 2023,Current Policies,SK,2047,0.273283652,133.53,0.06,180.8532423,0.148,256,0.312,230,0.07799,347,0.06,180.8532423,0.06,180.8532423,0
CER 2023,Current Policies,SK,2048,0.274219678,132.87,0.0597,180.8532423,0.147,256,0.312,230,0.07799,347,0.0597,180.8532423,0.0597,180.8532423,0
CER 2023,Current Policies,SK,2049,0.275119703,132.61,0.0592,180.8532423,0.146,256,0.312,230,0.07799,347,0.0592,180.8532423,0.0592,180.8532423,0
CER 2023,Current Policies,SK,2050,0.276271736,132.49,0.0588,180.8532423,0.145,256,0.312,230,0.07799,347,0.0588,180.8532423,0.0588,180.8532423,0
CER 2023,Current Policies,AB,2021,0.212909961,534.3321137,0.0287,184.8122867,0.115,256,0.312,230,0.07799,347,0.0287,184.8122867,0.0287,184.8122867,0
CER 2023,Current Policies,AB,2022,0.305972567,486.1878114,0.047,184.8122867,0.146,256,0.312,230,0.07799,347,0.047,184.8122867,0.047,184.8122867,0
CER 2023,Current Policies,AB,2023,0.226950355,447.7953966,0.0342,184.8122867,0.137,256,0.312,230,0.07799,347,0.0342,184.8122867,0.0342,184.8122867,0
CER 2023,Current Policies,AB,2024,0.22392627,409.013448,0.039,184.8122867,0.134,256,0.312,230,0.07799,347,0.039,184.8122867,0.039,184.8122867,0
CER 2023,Current Policies,AB,2025,0.221766209,412.2053426,0.0422,184.8122867,0.137,256,0.312,230,0.07799,347,0.0422,184.8122867,0.0422,184.8122867,0
CER 2023,Current Policies,AB,2026,0.220902185,411.3161204,0.0448,184.8122867,0.14,256,0.312,230,0.07799,347,0.0448,184.8122867,0.0448,184.8122867,0
CER 2023,Current Policies,AB,2027,0.219858156,414.1194734,0.0474,184.8122867,0.142,256,0.312,230,0.07799,347,0.0474,184.8122867,0.0474,184.8122867,0
CER 2023,Current Policies,AB,2028,0.21856212,401.0849876,0.0499,184.8122867,0.144,256,0.312,230,0.07799,347,0.0499,184.8122867,0.0499,184.8122867,0
CER 2023,Current Policies,AB,2029,0.217662095,403.5011976,0.0524,184.8122867,0.146,256,0.312,230,0.07799,347,0.0524,184.8122867,0.0524,184.8122867,0
CER 2023,Current Policies,AB,2030,0.217806099,404.8420824,0.0546,184.8122867,0.148,256,0.312,230,0.07799,347,0.0546,184.8122867,0.0546,184.8122867,0
CER 2023,Current Policies,AB,2031,0.216978075,403.2684641,0.0538,184.8122867,0.146,256,0.312,230,0.07799,347,0.0538,184.8122867,0.0538,184.8122867,0
CER 2023,Current Policies,AB,2032,0.215826043,400.7658717,0.0531,184.8122867,0.144,256,0.312,230,0.07799,347,0.0531,184.8122867,0.0531,184.8122867,0
CER 2023,Current Policies,AB,2033,0.214854016,398.4342414,0.0528,184.8122867,0.143,256,0.312,230,0.07799,347,0.0528,184.8122867,0.0528,184.8122867,0
CER 2023,Current Policies,AB,2034,0.214386003,396.1860482,0.0524,184.8122867,0.142,256,0.312,230,0.07799,347,0.0524,184.8122867,0.0524,184.8122867,0
CER 2023,Current Policies,AB,2035,0.215538035,393.2649875,0.0521,184.8122867,0.141,256,0.312,230,0.07799,347,0.0521,184.8122867,0.0521,184.8122867,0
CER 2023,Current Policies,AB,2036,0.218058106,392.0641525,0.0519,184.8122867,0.14,256,0.312,230,0.07799,347,0.0519,184.8122867,0.0519,184.8122867,0
CER 2023,Current Policies,AB,2037,0.220830183,392.5630316,0.0516,184.8122867,0.139,256,0.312,230,0.07799,347,0.0516,184.8122867,0.0516,184.8122867,0
CER 2023,Current Policies,AB,2038,0.223494258,393.2781287,0.0513,184.8122867,0.138,256,0.312,230,0.07799,347,0.0513,184.8122867,0.0513,184.8122867,0
CER 2023,Current Policies,AB,2039,0.226050329,392.7710069,0.051,184.8122867,0.136,256,0.312,230,0.07799,347,0.051,184.8122867,0.051,184.8122867,0
CER 2023,Current Policies,AB,2040,0.228642402,393.2526805,0.0507,184.8122867,0.135,256,0.312,230,0.07799,347,0.0507,184.8122867,0.0507,184.8122867,0
CER 2023,Current Policies,AB,2041,0.231990496,373.1847057,0.0503,184.8122867,0.134,256,0.312,230,0.07799,347,0.0503,184.8122867,0.0503,184.8122867,0
CER 2023,Current Policies,AB,2042,0.234942578,353.2505724,0.05,184.8122867,0.133,256,0.312,230,0.07799,347,0.05,184.8122867,0.05,184.8122867,0
CER 2023,Current Policies,AB,2043,0.238146668,333.1714334,0.0496,184.8122867,0.131,256,0.312,230,0.07799,347,0.0496,184.8122867,0.0496,184.8122867,0
CER 2023,Current Policies,AB,2044,0.240774742,313.3929376,0.0493,184.8122867,0.13,256,0.312,230,0.07799,347,0.0493,184.8122867,0.0493,184.8122867,0
CER 2023,Current Policies,AB,2045,0.243870828,294.3900963,0.049,184.8122867,0.128,256,0.312,230,0.07799,347,0.049,184.8122867,0.049,184.8122867,0
CER 2023,Current Policies,AB,2046,0.245166865,289.0876528,0.0485,184.8122867,0.127,256,0.312,230,0.07799,347,0.0485,184.8122867,0.0485,184.8122867,0
CER 2023,Current Policies,AB,2047,0.247038917,283.8953456,0.0481,184.8122867,0.125,256,0.312,230,0.07799,347,0.0481,184.8122867,0.0481,184.8122867,0
CER 2023,Current Policies,AB,2048,0.248694963,278.3663755,0.0477,184.8122867,0.124,256,0.312,230,0.07799,347,0.0477,184.8122867,0.0477,184.8122867,0
CER 2023,Current Policies,AB,2049,0.250387011,272.588317,0.0472,184.8122867,0.122,256,0.312,230,0.07799,347,0.0472,184.8122867,0.0472,184.8122867,0
CER 2023,Current Policies,AB,2050,0.252115059,265.8478069,0.0468,184.8122867,0.121,256,0.312,230,0.07799,347,0.0468,184.8122867,0.0468,184.8122867,0
CER 2023,Current Policies,BC,2021,0.142347986,12.63471345,0.0532,184.8122867,0.15,256,0.312,230,0.07799,347,0.0532,184.8122867,0.0532,184.8122867,0
CER 2023,Current Policies,BC,2022,0.144688051,13.21559317,0.0692,184.8122867,0.179,256,0.312,230,0.07799,347,0.0692,184.8122867,0.0692,184.8122867,0
CER 2023,Current Policies,BC,2023,0.14501206,15.1621692,0.0558,184.8122867,0.17,256,0.312,230,0.07799,347,0.0558,184.8122867,0.0558,184.8122867,0
CER 2023,Current Policies,BC,2024,0.144040033,16.74825139,0.0604,184.8122867,0.167,256,0.312,230,0.07799,347,0.0604,184.8122867,0.0604,184.8122867,0
CER 2023,Current Policies,BC,2025,0.145696079,18.54583067,0.0635,184.8122867,0.17,256,0.312,230,0.07799,347,0.0635,184.8122867,0.0635,184.8122867,0
CER 2023,Current Policies,BC,2026,0.147064118,27.68847605,0.0657,184.8122867,0.173,256,0.312,230,0.07799,347,0.0657,184.8122867,0.0657,184.8122867,0
CER 2023,Current Policies,BC,2027,0.148000144,33.82588412,0.0677,184.8122867,0.176,256,0.312,230,0.07799,347,0.0677,184.8122867,0.0677,184.8122867,0
CER 2023,Current Policies,BC,2028,0.148792166,37.70115078,0.0694,184.8122867,0.178,256,0.312,230,0.07799,347,0.0694,184.8122867,0.0694,184.8122867,0
CER 2023,Current Policies,BC,2029,0.149332181,49.40092293,0.071,184.8122867,0.181,256,0.312,230,0.07799,347,0.071,184.8122867,0.071,184.8122867,0
CER 2023,Current Policies,BC,2030,0.1500162,59.01106928,0.0721,184.8122867,0.183,256,0.312,230,0.07799,347,0.0721,184.8122867,0.0721,184.8122867,0
CER 2023,Current Policies,BC,2031,0.15034021,57.86328062,0.0706,184.8122867,0.181,256,0.312,230,0.07799,347,0.0706,184.8122867,0.0706,184.8122867,0
CER 2023,Current Policies,BC,2032,0.150628218,60.62589289,0.0701,184.8122867,0.18,256,0.312,230,0.07799,347,0.0701,184.8122867,0.0701,184.8122867,0
CER 2023,Current Policies,BC,2033,0.150952227,61.46844369,0.0698,184.8122867,0.179,256,0.312,230,0.07799,347,0.0698,184.8122867,0.0698,184.8122867,0
CER 2023,Current Policies,BC,2034,0.151132232,59.19373013,0.0695,184.8122867,0.178,256,0.312,230,0.07799,347,0.0695,184.8122867,0.0695,184.8122867,0
CER 2023,Current Policies,BC,2035,0.151204234,55.74114851,0.0693,184.8122867,0.178,256,0.312,230,0.07799,347,0.0693,184.8122867,0.0693,184.8122867,0
CER 2023,Current Policies,BC,2036,0.151744249,53.63739913,0.0692,184.8122867,0.177,256,0.312,230,0.07799,347,0.0692,184.8122867,0.0692,184.8122867,0
CER 2023,Current Policies,BC,2037,0.152464269,52.37310055,0.0689,184.8122867,0.176,256,0.312,230,0.07799,347,0.0689,184.8122867,0.0689,184.8122867,0
CER 2023,Current Policies,BC,2038,0.153112287,50.96308854,0.0686,184.8122867,0.175,256,0.312,230,0.07799,347,0.0686,184.8122867,0.0686,184.8122867,0
CER 2023,Current Policies,BC,2039,0.153796306,51.62688877,0.0684,184.8122867,0.174,256,0.312,230,0.07799,347,0.0684,184.8122867,0.0684,184.8122867,0
CER 2023,Current Policies,BC,2040,0.154696331,49.05645079,0.0681,184.8122867,0.174,256,0.312,230,0.07799,347,0.0681,184.8122867,0.0681,184.8122867,0
CER 2023,Current Policies,BC,2041,0.155848364,46.76502971,0.0679,184.8122867,0.173,256,0.312,230,0.07799,347,0.0679,184.8122867,0.0679,184.8122867,0
CER 2023,Current Policies,BC,2042,0.157108399,42.43755742,0.0676,184.8122867,0.172,256,0.312,230,0.07799,347,0.0676,184.8122867,0.0676,184.8122867,0
CER 2023,Current Policies,BC,2043,0.158764445,38.43365277,0.0674,184.8122867,0.171,256,0.312,230,0.07799,347,0.0674,184.8122867,0.0674,184.8122867,0
CER 2023,Current Policies,BC,2044,0.160276488,38.0055938,0.0671,184.8122867,0.17,256,0.312,230,0.07799,347,0.0671,184.8122867,0.0671,184.8122867,0
CER 2023,Current Policies,BC,2045,0.162112539,35.51652418,0.0668,184.8122867,0.168,256,0.312,230,0.07799,347,0.0668,184.8122867,0.0668,184.8122867,0
CER 2023,Current Policies,BC,2046,0.163408575,35.75097237,0.0665,184.8122867,0.167,256,0.312,230,0.07799,347,0.0665,184.8122867,0.0665,184.8122867,0
CER 2023,Current Policies,BC,2047,0.164920618,35.8943236,0.0661,184.8122867,0.166,256,0.312,230,0.07799,347,0.0661,184.8122867,0.0661,184.8122867,0
CER 2023,Current Policies,BC,2048,0.166288656,36.73286394,0.0658,184.8122867,0.165,256,0.312,230,0.07799,347,0.0658,184.8122867,0.0658,184.8122867,0
CER 2023,Current Policies,BC,2049,0.167620693,37.68519252,0.0654,184.8122867,0.163,256,0.312,230,0.07799,347,0.0654,184.8122867,0.0654,184.8122867,0
CER 2023,Current Policies,BC,2050,0.16891673,40.11965487,0.0651,184.8122867,0.162,256,0.312,230,0.07799,347,0.0651,184.8122867,0.0651,184.8122867,0
CER 2023,Current Policies,TR,2021,0.24214278,170.06,0.039,185.1877133,0.13,256,0.312,230,0.07799,347,0.039,185.1877133,0.039,185.1877133,0
CER 2023,Current Policies,TR,2022,0.248082946,202.06,0.0553,185.1877133,0.159,256,0.312,230,0.07799,347,0.0553,185.1877133,0.0553,185.1877133,0
CER 2023,Current Policies,TR,2023,0.250603017,221.01,0.0384,185.1877133,0.145,256,0.312,230,0.07799,347,0.0384,185.1877133,0.0384,185.1877133,0
CER 2023,Current Policies,TR,2024,0.241818771,247.5,0.0405,185.1877133,0.138,256,0.312,230,0.07799,347,0.0405,185.1877133,0.0405,185.1877133,0
CER 2023,Current Policies,TR,2025,0.243726824,179.73,0.0408,185.1877133,0.137,256,0.312,230,0.07799,347,0.0408,185.1877133,0.0408,185.1877133,0
CER 2023,Current Policies,TR,2026,0.24927098,143.22,0.0407,185.1877133,0.136,256,0.312,230,0.07799,347,0.0407,185.1877133,0.0407,185.1877133,0
CER 2023,Current Policies,TR,2027,0.252043057,134.41,0.0406,185.1877133,0.135,256,0.312,230,0.07799,347,0.0406,185.1877133,0.0406,185.1877133,0
CER 2023,Current Policies,TR,2028,0.253195089,129.42,0.0405,185.1877133,0.134,256,0.312,230,0.07799,347,0.0405,185.1877133,0.0405,185.1877133,0
CER 2023,Current Policies,TR,2029,0.253807107,124.27,0.0405,185.1877133,0.133,256,0.312,230,0.07799,347,0.0405,185.1877133,0.0405,185.1877133,0
CER 2023,Current Policies,TR,2030,0.255535155,120.41,0.0404,185.1877133,0.132,256,0.312,230,0.07799,347,0.0404,185.1877133,0.0404,185.1877133,0
CER 2023,Current Policies,TR,2031,0.25679519,121.46,0.0405,185.1877133,0.132,256,0.312,230,0.07799,347,0.0405,185.1877133,0.0405,185.1877133,0
CER 2023,Current Policies,TR,2032,0.259351262,124.19,0.0406,185.1877133,0.132,256,0.312,230,0.07799,347,0.0406,185.1877133,0.0406,185.1877133,0
CER 2023,Current Policies,TR,2033,0.262555352,126.48,0.0409,185.1877133,0.132,256,0.312,230,0.07799,347,0.0409,185.1877133,0.0409,185.1877133,0
CER 2023,Current Policies,TR,2034,0.265615437,126.25,0.041,185.1877133,0.132,256,0.312,230,0.07799,347,0.041,185.1877133,0.041,185.1877133,0
CER 2023,Current Policies,TR,2035,0.270043561,118.77,0.0412,185.1877133,0.132,256,0.312,230,0.07799,347,0.0412,185.1877133,0.0412,185.1877133,0
CER 2023,Current Policies,TR,2036,0.271915614,83.3,0.0415,185.1877133,0.133,256,0.312,230,0.07799,347,0.0415,185.1877133,0.0415,185.1877133,0
CER 2023,Current Policies,TR,2037,0.274507686,84.24,0.0417,185.1877133,0.133,256,0.312,230,0.07799,347,0.0417,185.1877133,0.0417,185.1877133,0
CER 2023,Current Policies,TR,2038,0.277315765,85.25,0.0419,185.1877133,0.133,256,0.312,230,0.07799,347,0.0419,185.1877133,0.0419,185.1877133,0
CER 2023,Current Policies,TR,2039,0.280231846,86.36,0.042,185.1877133,0.133,256,0.312,230,0.07799,347,0.042,185.1877133,0.042,185.1877133,0
